Reg_yr,Manufacturing_yr,Km_driven,Engine capacity,Prev_owners,Cylinders,Max Power,Seater,Ground_clearance,Bootspace,Fueltank,Airbags,Fueltype,RTO,Transmission,Insurance_expiry,Insurance_type,Drivetrain,Bodytype,Model,Brand,City,Price
Oct 2016,2016,"18,571 Kms",998 cc,First Owner,3,67.04bhp@6200rpm,5,165 mm,,35 Litres,0,Petrol,Pimpri chinchwad,Manual,,,FWD,hatchback,maruti wagon r,maruti,pune,₹3.48 Lakh
Jan 2014,2013,"43,000 Kms",998 cc,Second Owner,3,67.04bhp@6200rpm,5,165 mm,,35 Litres,0,Petrol,Pune,Manual,,,FWD,hatchback,maruti wagon r,maruti,pune,₹2.85 Lakh
Mar 2014,2014,"52,010 Kms",998 cc,Second Owner,3,67.04bhp@6200rpm,5,165 mm,,35 Litres,0,Petrol,vasai,Manual,,,FWD,hatchback,maruti wagon r,maruti,pune,₹2.77 Lakh
May 2024,2024,"8,051 Kms",998 cc,First Owner,3,65.71bhp@5500rpm,5,,341  Litres,32 Litres,4,Petrol,TG07,Manual,,,FWD,hatchback,maruti wagon r,maruti,hyderabad,₹6.30 Lakh
,,,,,,,,,,,0,,,,,,,,,,,
Oct 2022,2022,"21,058 Kms",1197 cc,First Owner,4,88.50bhp@6000rpm,5,,,32 Litres,3,Petrol,Pune,Manual,,,,hatchback,maruti wagon r,maruti,pune,₹5.69 Lakh
2022,2022,"20,000 Kms",1462 cc,First Owner,4,101.65bhp@6000rpm,6,,,45 Litres,4,Petrol,220B,Automatic,,,2WD,muv,maruti xl6,maruti,kolkata,₹11.15 Lakh
Jun 2012,2012,"4,000 Kms",998 cc,First Owner,3,67.1bhp@6200rpm,5,165 mm,,35 Litres,0,Petrol,Mumbai,Manual,,,FWD,hatchback,maruti zen estilo,maruti,mumbai,₹2.70 Lakh
Nov 2022,2021,"6,000 Kms",1332 cc,First Owner,4,160.92bhp@5500rpm,5,,,66 Litres,5,Petrol,Bangalore,Automatic,,,,sedan,mercedes-benz a-class limousine,mercedes-benz,bangalore,₹48 Lakh
2022,2022,"30,000 Kms",1950 cc,First Owner,4,147.51bhp@1620-4000rpm,5,,,66 Litres,5,Diesel,,Automatic,,,,sedan,mercedes-benz a-class limousine,mercedes-benz,chennai,₹36 Lakh
Sept 2023,2023,"9,600 Kms",1950 cc,First Owner,4,160.92bhp@5500rpm,5,,395 Litres,66 Litres,4,Diesel,Ahmedabad,Automatic,,,FWD,sedan,mercedes-benz a-class limousine,mercedes-benz,ahmedabad,₹38.90 Lakh
Jan 2023,2022,"6,000 Kms",1991 cc,First Owner,4,301.73bhp@5800rpm,5,,,51 Litres,3,Petrol,Kheda,Automatic,,,AWD,sedan,mercedes-benz amg a 35,mercedes-benz,ahmedabad,₹44.90 Lakh
Jul 2022,2022,"6,450 Kms",1991 cc,First Owner,4,301.73bhp@5800rpm,5,,,51 Litres,3,Petrol,Bangalore,Automatic,,,AWD,sedan,mercedes-benz amg a 35,amg a 35,bangalore,₹46.95 Lakh
Aug 2022,2022,"22,000 Kms",1991 cc,First Owner,4,301.73bhp@5800rpm,5,,435 Litres,51 Litres,3,Petrol,Ranga reddy,Automatic,,,AWD,suv,mercedes-benz amg gla 35,mercedes-benz,hyderabad,₹46.75 Lakh
May 2023,2023,"20,000 Kms",1991 cc,First Owner,4,301.73bhp@5800rpm,5,,435 Litres,51 Litres,3,Petrol,Mumbai,Automatic,,,AWD,suv,mercedes-benz amg gla 35,amg gla 35,mumbai,₹50 Lakh
Sept 2022,2022,"4,400 Kms",2996 cc,First Owner,6,384.87bhp@5500–6100rpm,5,,,,5,Petrol,Kolkata,Automatic,,,,suv,mercedes-benz amg glc 43,mercedes-benz,kolkata,₹75 Lakh
Feb 2025,2022,"24,000 Kms",2996 cc,First Owner,6,384.87bhp@5500–6100rpm,5,,,,4,Petrol,Ajmer,Automatic,,,,suv,mercedes-benz amg glc 43,mercedes-benz,jaipur,₹82 Lakh
Jan 2024,2022,"12,000 Kms",1496 cc,First Owner,4,201.15bhp@5800-6800rpm,5,,,,4,Petrol,Hyderabad,Automatic,,,,sedan,mercedes-benz c-class,mercedes-benz,hyderabad,₹57 Lakh
Jun 2017,2017,"29,000 Kms",1496 cc,First Owner,4,201.15bhp@5800-6800rpm,5,,,,4,Petrol,Jaipur,Automatic,,,,sedan,mercedes-benz c-class,mercedes-benz,jaipur,₹26 Lakh
2011,2011,"80,000 Kms",1796 cc,Third Owner,4,186bhp@5600rpm,5,,,66 Litres,4,Petrol,,Automatic,,,RWD,sedan,mercedes-benz c-class,mercedes-benz,jaipur,₹5.50 Lakh
Oct 2016,2016,"97,000 Kms",2143 cc,First Owner,4,170bhp@3000-4200rpm,5,157 mm,,66 Litres,3,Diesel,Chandigarh,Automatic,,,RWD,sedan,mercedes-benz c-class,mercedes-benz,new delhi,₹16.50 Lakh
Apr 2020,2020,"31,100 Kms",2143 cc,First Owner,4,170bhp@3000-4200rpm,5,157 mm,,66 Litres,3,Diesel,Mumbai,Automatic,,,RWD,sedan,mercedes-benz c-class,mercedes-benz,pune,₹32.50 Lakh
Apr 2022,2022,"12,400 Kms",1993 cc,Second Owner,4,197.13bhp@3600rpm,5,,540 Litres,66 Litres,3,Diesel,Kolkata,Automatic,,,RWD,sedan,mercedes-benz c-class,mercedes-benz,kolkata,₹41.95 Lakh
Mar 2021,2021,"20,000 Kms",1950 cc,First Owner,4,201.15bhp@5800-6100rpm,5,157 mm,,66 Litres,4,Petrol,Kolkata,Automatic,,,RWD,sedan,mercedes-benz c-class,mercedes-benz,kolkata,₹30.50 Lakh
,,,,,,,,,,,0,,,,,,,,,,,
May 2020,2020,"37,000 Kms",1950 cc,First Owner,4,194bhp@3800rpm,5,157 mm,,66 Litres,4,Diesel,TN08,Automatic,,,RWD,sedan,mercedes-benz c-class,new c-class 1997-2022,chennai,₹37 Lakh
Sept 2022,2021,"21,000 Kms",1950 cc,First Owner,4,191.76bhp@3800rpm,5,,,66 Litres,3,Diesel,Ranga reddy,Automatic,,,RWD,wagon,mercedes-benz e-class all-terrain,mercedes-benz,hyderabad,₹52.50 Lakh
Jan 2025,2025,239 Kms,2999 cc,First Owner,6,375bhp@5800-6100rpm,5,,,66 Litres,6,Petrol,New Delhi,Automatic,,,AWD,sedan,mercedes-benz e-class,mercedes-benz,new delhi,₹98 Lakh
May 2019,2019,"54,000 Kms",1991 cc,First Owner,4,194.4bhp@5800-6100,5,,,80 Litres,5,Petrol,Chandigarh,Automatic,,,RWD,sedan,mercedes-benz e-class,mercedes-benz,new delhi,₹39.75 Lakh
Mar 2021,2021,"54,020 Kms",1991 cc,First Owner,4,194.44bhp@5500-6100rpm,5,,,80 Litres,5,Petrol,Chennai,Automatic,,,RWD,sedan,mercedes-benz e-class,mercedes-benz,chennai,₹51 Lakh
2023,2023,"40,000 Kms",1991 cc,First Owner,4,194.44bhp@5500-6100rpm,5,,540 Litres,80 Litres,3,Petrol,Ahmedabad,Automatic,,,RWD,sedan,mercedes-benz e-class,mercedes-benz,ahmedabad,₹62.51 Lakh
Jul 2019,2019,"20,000 Kms",1991 cc,First Owner,4,194.4bhp@5800-6100,5,,,80 Litres,5,Petrol,Bilaspur(HP),Automatic,,,RWD,sedan,mercedes-benz e-class,mercedes-benz,new delhi,₹43.95 Lakh
Mar 2022,2022,"30,000 Kms",1950 cc,First Owner,4,191.76bhp@3800rpm,5,,,80 Litres,5,Diesel,Ahmedabad,Automatic,,,RWD,sedan,mercedes-benz e-class,mercedes-benz,ahmedabad,₹54.90 Lakh
2018,2018,"60,000 Kms",1991 cc,First Owner,4,194.4bhp@5800-6100rpm,5,,,80 Litres,5,Petrol,Pune,Automatic,,,RWD,sedan,mercedes-benz e-class,mercedes-benz,pune,₹36.49 Lakh
Jul 2023,2023,"17,095 Kms",,First Owner,,225.29bhp,7,,1710 Litres,,3,Electric,Ranga reddy,Automatic,,,AWD,suv,mercedes-benz eqb,mercedes-benz,hyderabad,₹69 Lakh
Jan 2023,2023,"1,705 Kms",,First Owner,,225.29bhp,7,,1710 Litres,,3,Electric,Adilabad,Automatic,,,AWD,suv,mercedes-benz eqb,mercedes-benz,hyderabad,₹69 Lakh
2022,2022,"20,000 Kms",,First Owner,,750.97bhp,5,,610 Litres,,4,Electric,Chennai,Automatic,,,AWD,sedan,mercedes-benz eqs,mercedes-benz,chennai,₹99 Lakh
Jul 2013,2013,"1,48,000 Kms",2987 cc,First Owner,6,254.8bhp@3600rpm,7,307 mm,,100 Litres,4,Diesel,Hyderabad,Automatic,,,AWD,suv,mercedes-benz gl-class,mercedes-benz,hyderabad,₹24 Lakh
2021,2021,"16,000 Kms",1332 cc,Second Owner,4,160.92bhp@5500rpm,5,,,,4,Petrol,Mumbai,Automatic,,,FWD,suv,mercedes-benz gla,mercedes-benz,mumbai,₹32.50 Lakh
Jun 2023,2023,"11,011 Kms",1332 cc,First Owner,4,160.92bhp@5500rpm,5,,,,4,Petrol,Ahmedabad,Automatic,,,FWD,suv,mercedes-benz gla,mercedes-benz,new delhi,₹41 Lakh
Mar 2025,2024,"1,500 Kms",1332 cc,First Owner,4,160.92bhp,5,,1420 Litres,,4,Petrol,Ghaziabad,Automatic,,,FWD,suv,mercedes-benz gla,mercedes-benz,noida,₹48.25 Lakh
Jun 2023,2023,"5,000 Kms",1950 cc,First Owner,4,187.74bhp@3800rpm,5,,,,6,Diesel,Chennai,Automatic,,,AWD,suv,mercedes-benz gla,mercedes-benz,chennai,₹55 Lakh
Jan 2023,2023,"25,000 Kms",1950 cc,First Owner,4,187.74bhp@3800rpm,5,,,,4,Diesel,Mumbai,Automatic,,,FWD,suv,mercedes-benz gla,gla 2021-2024,mumbai,₹42.75 Lakh
May 2021,2021,"1,70,000 Kms",1950 cc,First Owner,4,187.74bhp@3800rpm,5,,435 Litres,50 Litres,5,Diesel,TN08,Automatic,,,2WD,suv,mercedes-benz gla,gla 2021-2024,chennai,₹41 Lakh
Jun 2022,2022,"15,000 Kms",1950 cc,First Owner,4,187.74bhp@3800rpm,5,,435 Litres,50 Litres,5,Diesel,Chennai,Automatic,,,2WD,suv,mercedes-benz gla,mercedes-benz,chennai,₹39.75 Lakh
Nov 2021,2021,"41,255 Kms",1950 cc,First Owner,4,187.74bhp@3800rpm,5,,435 Litres,50 Litres,5,Diesel,Ranga reddy,Automatic,,,2WD,suv,mercedes-benz gla,mercedes-benz,hyderabad,₹35.35 Lakh
Jul 2022,2022,"9,000 Kms",1991 cc,First Owner,4,301.73bhp@5800rpm,5,,,,5,Petrol,Poonamallee,Automatic,,,AWD,suv,mercedes-benz gla,mercedes-benz,chennai,₹49.50 Lakh
Mar 2022,2021,"45,800 Kms",1991 cc,First Owner,4,197bhp@5500-6100rpm,5,,,66 Litres,5,Petrol,Ahmedabad,Automatic,,,AWD,suv,mercedes-benz glc,mercedes-benz,ahmedabad,₹43.75 Lakh
Feb 2022,2022,"21,000 Kms",1991 cc,First Owner,4,197bhp@5500-6100rpm,5,,,66 Litres,5,Petrol,Jaipur,Automatic,,,AWD,suv,mercedes-benz glc,mercedes-benz,jaipur,₹55 Lakh
Dec 2020,2020,"30,000 Kms",1991 cc,First Owner,4,197bhp@5500-6100rpm,5,,,66 Litres,5,Petrol,Jalgaon,Automatic,,,AWD,suv,mercedes-benz glc,mercedes-benz,mumbai,₹41.75 Lakh
Jul 2018,2018,"90,000 Kms",2143 cc,First Owner,4,170bhp@3000-4200,5,,,65 Litres,4,Diesel,Thane,Automatic,,,AWD,suv,mercedes-benz glc,mercedes-benz,pune,₹34 Lakh
Mar 2020,2019,"25,000 Kms",1950 cc,First Owner,4,194bhp@3800rpm,5,,,66 Litres,5,Diesel,Ahmedabad,Automatic,,,AWD,suv,mercedes-benz glc,mercedes-benz,ahmedabad,₹39 Lakh
Oct 2023,2023,"18,000 Kms",1950 cc,First Owner,4,194bhp@3800rpm,5,,,66 Litres,5,Diesel,Bangalore,Automatic,,,AWD,suv,mercedes-benz glc,mercedes-benz,bangalore,₹72 Lakh
Oct 2019,2019,"60,000 Kms",1950 cc,First Owner,4,194bhp@3800rpm,5,,,66 Litres,5,Diesel,Davangere,Automatic,,,AWD,suv,mercedes-benz glc,mercedes-benz,bangalore,₹37.75 Lakh
2020,2020,"1,20,000 Kms",1950 cc,First Owner,4,194bhp@3800rpm,5,,,66 Litres,5,Diesel,Prakasam,Automatic,,,AWD,suv,mercedes-benz glc,mercedes-benz,hyderabad,₹35 Lakh
May 2022,2022,"25,000 Kms",1950 cc,First Owner,4,194bhp@3800rpm,5,,,66 Litres,5,Diesel,Udaipur,Automatic,,,AWD,suv,mercedes-benz glc,mercedes-benz,jaipur,₹62 Lakh
May 2022,2022,"23,000 Kms",1950 cc,Second Owner,4,194bhp@3800rpm,5,,,66 Litres,5,Diesel,Sangli,Automatic,,,AWD,suv,mercedes-benz glc,mercedes-benz,mumbai,₹43.50 Lakh
Sept 2018,2018,"61,000 Kms",2143 cc,Second Owner,4,170bhp@3000-4200rpm,5,,,65 Litres,5,Diesel,Pune,Automatic,,,AWD,suv,mercedes-benz glc,glc 2016-2019,pune,₹31.50 Lakh
Jan 2025,2024,"4,800 Kms",1999 cc,First Owner,4,254.79bhp@5800rpm,5,,620 Litres,66 Litres,3,Petrol,RJ59,Automatic,,,4WD,suv,mercedes-benz glc,mercedes-benz,jaipur,₹74 Lakh
Apr 2024,2024,"12,500 Kms",1999 cc,First Owner,4,254.79bhp@5800rpm,5,,620 Litres,66 Litres,3,Petrol,Mumbai,Automatic,,,4WD,suv,mercedes-benz glc,mercedes-benz,mumbai,₹70 Lakh
2024,2024,"10,000 Kms",1999 cc,First Owner,4,254.79bhp@5800rpm,5,,620 Litres,66 Litres,3,Petrol,Mumbai,Automatic,,,4WD,suv,mercedes-benz glc,mercedes-benz,mumbai,₹70 Lakh
Jul 2021,2021,"24,000 Kms",1991 cc,First Owner,4,254.79bhp@5800-6100rpm,5,,,66 Litres,4,Petrol,Jaipur,Automatic,,,,suv,mercedes-benz glc coupe,mercedes-benz,jaipur,₹59 Lakh
Feb 2022,2022,"22,000 Kms",2991 cc,First Owner,6,384.87bhp@5500-6000rpm,5,,,66 Litres,4,Petrol,Jaipur,Automatic,,,AWD,suv,mercedes-benz glc coupe,mercedes-benz,jaipur,₹85 Lakh
Mar 2018,2017,"49,001 Kms",2143 cc,First Owner,4,167.6bhp@3000-4200rpm,5,,,66 Litres,4,Diesel,Chennai,Automatic,,,AWD,suv,mercedes-benz glc,mercedes-benz,chennai,₹35 Lakh
Jun 2020,2019,"45,000 Kms",2143 cc,Second Owner,4,167.6bhp@3000-4200rpm,5,,,66 Litres,4,Diesel,Hassan,Automatic,,,AWD,suv,mercedes-benz glc,mercedes-benz,bangalore,₹47.75 Lakh
Feb 2019,2018,"1,04,000 Kms",2143 cc,First Owner,4,201.15bhp@3800rpm,5,200 mm,,93 Litres,4,Diesel,Ahmedabad,Automatic,,,AWD,suv,mercedes-benz gle,mercedes-benz,ahmedabad,₹32.90 Lakh
May 2018,2018,"52,000 Kms",2143 cc,First Owner,4,201.15bhp@3800rpm,5,200 mm,,93 Litres,4,Diesel,Navi Mumbai,Automatic,,,AWD,suv,mercedes-benz gle,mercedes-benz,mumbai,₹38.95 Lakh
Sept 2019,2018,"66,100 Kms",2143 cc,First Owner,4,201.15bhp@3800rpm,5,200 mm,,93 Litres,4,Diesel,Pimpri chinchwad,Automatic,,,AWD,suv,mercedes-benz gle,mercedes-benz,pune,₹45.50 Lakh
Feb 2019,2018,"49,900 Kms",2143 cc,First Owner,4,201.15bhp@3800rpm,5,200 mm,,93 Litres,4,Diesel,Pimpri chinchwad,Automatic,,,AWD,suv,mercedes-benz gle,mercedes-benz,pune,₹43 Lakh
Feb 2024,2024,"17,000 Kms",1993 cc,First Owner,4,265.52bhp@4200rpm,5,,630 Litres,,5,Diesel,Jaipur,Automatic,,,AWD,suv,mercedes-benz gle,mercedes-benz,jaipur,₹92 Lakh
Feb 2022,2022,"22,000 Kms",1950 cc,First Owner,4,241.38bhp@4200rpm,5,200 mm,,93 Litres,3,Diesel,Jind,Automatic,,,AWD,suv,mercedes-benz gle,mercedes-benz,jaipur,₹80 Lakh
Jul 2021,2021,"26,500 Kms",1950 cc,First Owner,4,241.38bhp@4200rpm,5,200 mm,,93 Litres,3,Diesel,Mumbai,Automatic,,,AWD,suv,mercedes-benz gle,gle 2020-2023,mumbai,₹75 Lakh
Nov 2021,2021,"36,000 Kms",1950 cc,Second Owner,4,241.38bhp@4200rpm,5,200 mm,,93 Litres,3,Diesel,New Delhi,Automatic,,,AWD,suv,mercedes-benz gle,gle 2020-2023,new delhi,₹63.75 Lakh
,,,,,,,,,,,0,,,,,,,,,,,
May 2015,2015,"77,000 Kms",2987 cc,First Owner,6,254.79bhp@3400rpm,5,200 mm,,93 Litres,4,Diesel,Pen,Automatic,,,AWD,suv,mercedes-benz gle,mercedes-benz,pune,₹31 Lakh
Dec 2018,2018,"67,000 Kms",2987 cc,First Owner,6,258bhp@3400rpm,7,,,100 Litres,4,Diesel,Bangalore,Automatic,,,AWD,suv,mercedes-benz gls,mercedes-benz,bangalore,₹63.50 Lakh
Oct 2017,2017,"79,000 Kms",2987 cc,Second Owner,6,258bhp@3400rpm,7,,,100 Litres,4,Diesel,Yamuna Nagar,Automatic,,,AWD,suv,mercedes-benz gls,mercedes-benz,new delhi,₹36 Lakh
Aug 2017,2017,"1,02,800 Kms",2987 cc,Third Owner,6,258bhp@3400rpm,7,,,100 Litres,4,Diesel,Mumbai,Automatic,,,AWD,suv,mercedes-benz gls,mercedes-benz,pune,₹36.50 Lakh
2017,2017,"70,000 Kms",2996 cc,Third Owner,6,333bhp@5250-6000rpm,7,,,100 Litres,4,Petrol,Bangalore,Automatic,,,AWD,suv,mercedes-benz gls,mercedes-benz,bangalore,₹46 Lakh
Jul 2020,2020,"37,123 Kms",2925 cc,First Owner,6,325.86bhp3600-4200rpm,7,,,,5,Diesel,Gaya,Automatic,,,AWD,suv,mercedes-benz gls,mercedes-benz,kolkata,₹94.99 Lakh
Feb 2021,2020,"53,478 Kms",2925 cc,Second Owner,6,325.86bhp3600-4200rpm,7,,,,5,Diesel,Kolkata,Automatic,,,AWD,suv,mercedes-benz gls,mercedes-benz,kolkata,₹80 Lakh
May 2017,2017,"40,800 Kms",2925 cc,First Owner,6,281.61bhp@3400-4600rpm,5,,,70 Litres,4,Diesel,Mumbai,Automatic,,,RWD,sedan,mercedes-benz s-class,mercedes-benz,pune,₹37 Lakh
Sept 2023,2023,"11,000 Kms",1498 cc,First Owner,4,108.49bhp@6000rpm,5,,,48 Litres,4,Petrol,HR98,Automatic,,,,suv,mg astor,mg,gurgaon,₹14.50 Lakh
Apr 2022,2022,"29,200 Kms",1498 cc,First Owner,4,108.49bhp@6000rpm,5,,,48 Litres,4,Petrol,Ranga reddy,Automatic,,,,suv,mg astor,mg,hyderabad,₹14.25 Lakh
May 2022,2022,"25,000 Kms",1498 cc,First Owner,4,108.49bhp@6000rpm,5,,,48 Litres,4,Petrol,,Automatic,,,,suv,mg astor,astor,chennai,₹15 Lakh
2023,2023,"20,000 Kms",1498 cc,First Owner,4,108.49bhp@6000rpm,5,,,48 Litres,4,Petrol,Ranga reddy,Automatic,,,,suv,mg astor,mg,hyderabad,₹15 Lakh
Mar 2023,2023,"21,800 Kms",1498 cc,Second Owner,4,108.49bhp@6000rpm,5,,,48 Litres,4,Petrol,Ranga reddy,Automatic,,,,suv,mg astor,mg,hyderabad,₹14.99 Lakh
Feb 2022,2021,"42,916 Kms",1349 cc,First Owner,3,138.08bhp@5600rpm,5,,,45 Litres,4,Petrol,Ahmedabad,Automatic,,,,suv,mg astor,astor,ahmedabad,₹11.59 Lakh
Mar 2024,2023,"17,200 Kms",1498 cc,First Owner,4,108.49bhp@6000rpm,5,,,48 Litres,4,Petrol,Faridabad,Automatic,,,,suv,mg astor,mg,faridabad,₹13.50 Lakh
Apr 2023,2023,"8,661 Kms",1498 cc,First Owner,4,108.49bhp@6000rpm,5,,,48 Litres,4,Petrol,Kolkata,Automatic,,,,suv,mg astor,mg,kolkata,₹12.45 Lakh
Jul 2022,2022,"22,811 Kms",1498 cc,First Owner,4,108.49bhp@6000rpm,5,,,48 Litres,4,Petrol,Howrah,Automatic,,,,suv,mg astor,mg,kolkata,₹11 Lakh
2023,2023,"30,000 Kms",1349 cc,First Owner,3,138bhp@5600rpm,5,,488 Litres,45 Litres,2,Petrol,Jaipur,Automatic,,,2WD,suv,mg astor,mg,jaipur,₹13.50 Lakh
Aug 2022,2022,"17,378 Kms",1498 cc,First Owner,4,108.49bhp@6000rpm,5,,,48 Litres,3,Petrol,Poonamallee,Manual,,,,suv,mg astor,astor,chennai,₹8.80 Lakh
Jun 2021,2021,"57,778 Kms",1996 cc,First Owner,4,215.01bhp@4000rpm,6,,,75 Litres,3,Diesel,Ranga reddy,Automatic,,,4WD,suv,mg gloster,mg,hyderabad,₹36 Lakh
Jun 2023,2023,"15,194 Kms",1451 cc,First Owner,4,141bhp@5000rpm,5,192 mm,,60 Litres,3,Petrol,RJ59,Manual,,,FWD,suv,mg hector,mg,jaipur,₹17.25 Lakh
Feb 2023,2023,"9,945 Kms",1451 cc,First Owner,4,141bhp@5000rpm,"6, 7",,,60 Litres,4,Petrol,Nagpur,Automatic,,,,suv,mg hector plus,hector plus,pune,₹21.10 Lakh
2022,2022,"30,000 Kms",1451 cc,First Owner,4,141bhp@5000rpm,6,,,60 Litres,4,Petrol,Bangalore,Automatic,,,,suv,mg hector plus,mg,bangalore,₹15.99 Lakh
,,,,,,,,,,,0,,,,,,,,,,,
Jul 2020,2020,"47,261 Kms",1451 cc,First Owner,4,141bhp@5000rpm,6,,,60 Litres,4,Petrol,Jodhpur,Automatic,,,,suv,mg hector plus,hector plus 2020-2023,jaipur,₹11.75 Lakh
Jun 2023,2023,"20,000 Kms",1451 cc,First Owner,4,141.04bhp@5000rpm,5,,587 Litres,60 Litres,4,Petrol,Chennai,Automatic,,,FWD,suv,mg hector,mg,chennai,₹19.50 Lakh
2021,2021,"80,000 Kms",1451 cc,First Owner,4,141bhp@5000rpm,5,,,60 Litres,3,Petrol,Chennai,Automatic,,,FWD,suv,mg hector,mg,chennai,₹13 Lakh
Jul 2023,2023,"6,756 Kms",1451 cc,First Owner,4,141bhp@5000rpm,5,192 mm,,60 Litres,3,Petrol,barrackpore,Automatic,,,FWD,suv,mg hector,hector 2021-2023,kolkata,₹17.95 Lakh
Jun 2020,2020,"58,000 Kms",1451 cc,First Owner,4,141bhp@5000rpm,5,183 mm,,60 Litres,3,Petrol,Ahmedabad,Automatic,,,FWD,suv,mg hector,mg,ahmedabad,₹12.50 Lakh
Aug 2019,2019,"79,704 Kms",1451 cc,First Owner,4,141bhp@5000rpm,5,183 mm,,60 Litres,3,Petrol,Chennai,Automatic,,,FWD,suv,mg hector,mg,chennai,₹11.22 Lakh
Oct 2019,2019,"35,996 Kms",1451 cc,First Owner,4,141bhp@5000rpm,5,183 mm,,60 Litres,3,Petrol,Mumbai,Automatic,,,FWD,suv,mg hector,mg,thane,₹12.50 Lakh
Nov 2019,2019,"30,603 Kms",1451 cc,First Owner,4,141bhp@5000rpm,5,183 mm,,60 Litres,3,Petrol,Navi Mumbai,Automatic,,,FWD,suv,mg hector,mg,thane,₹12.45 Lakh
Oct 2021,2021,"61,888 Kms",,First Owner,,140.8bhp@3500rpm,5,,,,5,Electric,Kolkata,Automatic,,,,suv,mg zs ev,mg,kolkata,₹12.48 Lakh
Mar 2024,2023,"2,800 Kms",1998 cc,First Owner,4,189.08bhp@4700-6000pm,4,146 mm,,44 Litres,3,Petrol,Jaipur,Automatic,,,2WD,hatchback,mini 3 door,mini,jaipur,₹39 Lakh
2023,2023,"20,000 Kms",1998 cc,First Owner,4,189.08bhp@5000-6000rpm,5,149 mm,450 Litres,51 Litres,2,Petrol,Pondicherry,Automatic,,,FWD,suv,mini cooper countryman,mini,chennai,₹40.50 Lakh
May 2014,2014,"77,700 Kms",1998 cc,First Owner,4,112bhp,5,149 mm,,47 Litres,3,Diesel,Jaipur,Automatic,,,AWD,hatchback,mini cooper,mini,jaipur,₹18 Lakh
